window_id,speed_mps_mean,speed_kmh_mean,acceleration_mps2_mean,acceleration_kmh2_mean,bearing_deg_mean,speed_mps_var,speed_kmh_var,acceleration_mps2_var,acceleration_kmh2_var,bearing_deg_var,speed_mps_max,speed_kmh_max,acceleration_mps2_max,acceleration_kmh2_max,bearing_deg_max,speed_mps_min,speed_kmh_min,acceleration_mps2_min,acceleration_kmh2_min,bearing_deg_min,speed_mps_q90,speed_kmh_q90,acceleration_mps2_q90,acceleration_kmh2_q90,bearing_deg_q90
0,0.20808532636607657,0.7491071749178757,0.0416169752090561,539.3559987093673,209.8973192364483,0.12989766580210668,1.6834737487953024,0.005195884142945648,872709.0140637808,33084.143559536795,0.6242546281358418,2.2473166612890303,0.1248506554346907,1618.0644944335922,321.28648291500593,0.0,0.0,0.0,0.0,0.0,0.499403972701151,1.7978543017241437,0.09988057838624809,1294.4522958857758,318.71028129087256
1,5.162451094478704,18.584823940123332,0.4013463198247936,5201.448304929326,228.04092164508563,4.658617356197172,60.37568093631536,0.005735111084530754,963278.4339355198,37269.62943644575,7.36346237806249,26.508464561024965,0.4850260069196364,6285.937049678488,352.67585566429835,3.0493846627340235,10.977784785842484,0.3375202633175955,4374.262612596039,5.663374187649879,6.905671150977911,24.86041614352048,0.46431934338313885,6017.57869024548,347.2973915481004
2,9.94896756213023,35.81628322366883,0.2638125970283812,3419.0112574878217,88.40975637845979,6.711401508446642,86.97976354946846,0.12637815830595311,21226677.674121175,1080.6729247453509,11.95995266246754,43.05582958488314,0.639301328979331,8285.34522357213,113.87058409053265,7.025571025023583,25.2920556900849,-0.0675782706077813,-875.8143870768456,51.29732837454259,11.740237929753945,42.264856547114206,0.5553840097261836,7197.776766051341,111.10873860648694
3,14.297694189838822,51.471699083419765,0.24316443279357575,3151.4110490047424,116.0035230749277,0.6733375728101856,8.726454943619967,0.004950896634598964,831560.5201818559,0.28136637855727903,14.87792585599045,53.560533081565616,0.292918310203276,3796.2213002344574,116.37860065260816,13.717462523687196,49.38286508527391,0.1934105553838755,2506.600797775028,115.62844549724724,14.761879522760124,53.142766281936446,0.28296753472133596,3667.2592499885145,116.30358513707206
4,10.749491061024614,38.698167819688614,-0.2641422533620512,-3423.2836035721834,119.06310300287707,10.665328286034347,138.2226545870051,0.5273646994442066,88577018.70216805,1.8175460362213824,14.368431507148694,51.7263534257353,0.3672123792226582,4759.07243472565,120.00731189223497,8.02198988990593,28.879163603661347,-1.0577402695404607,-13708.31389324437,117.5191318611856,13.4663555629228,48.47888002652208,0.2733901294244564,3543.136077340954,119.9384225648301
5,10.13266641159761,36.47759908175139,0.027865039775657,361.1309154925143,135.9757055281385,0.061591805342894254,0.7982297972439032,0.0025820265526986888,433681.31103375653,75.71740116232115,10.27879794516612,37.00367260259803,0.0865365262534091,1121.513380244182,141.3659080048626,9.846115313899071,35.44601513003666,-0.0019894120200246,-25.78277977951928,125.93712493001384,10.277655551278423,36.99955998460232,0.06903882202144458,894.7431333979216,141.21754313379788
6,4.226036017642298,15.213729663512275,-0.7494110853437053,-9712.36766605442,140.2728931780063,17.356454077552144,224.93964484507578,0.10815894608982446,18166549.639560662,0.8997664037633857,7.171919083681423,25.81890870125312,-0.5168611486743692,-6698.520486819824,140.94362650942924,1.280152951603174,4.608550625771427,-0.9819610220130414,-12726.214845289016,139.6021598465834,6.5827424704735975,23.697872893704954,-0.5633711360082364,-7301.289922666743,140.80947984314466
7,0.0,0.0,-0.07111960842239853,-921.7101251542854,139.6021598465834,0.0,0.0,0.0151739961064659,2548648.6644357853,0.0,0.0,0.0,0.0,0.0,139.6021598465834,0.0,0.0,-0.2133588252671956,-2765.130375462856,139.6021598465834,0.0,0.0,0.0,0.0,139.6021598465834
8,0.0,0.0,0.0,0.0,139.6021598465834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.6021598465834,0.0,0.0,0.0,0.0,139.6021598465834,0.0,0.0,0.0,0.0,139.6021598465834
9,2.0172974768899965,7.262270916803987,0.38562327823195824,4997.677685886179,140.35175308499785,10.873219405330225,140.9169234930797,0.4033606387232389,67749098.25697716,1.2299276964424999,5.822569638792319,20.96125069965235,1.1186493693829298,14497.69582720277,141.62572164501228,0.0,0.0,0.0,0.0,139.6021598465834,4.703920269409389,16.9341129698738,0.9025635885689329,11697.22410785337,141.2660528686894
